/ext3/miniconda3/lib/python3.9/site-packages/torch/utils/data/dataloader.py:554: UserWarning: This DataLoader will create 6 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
Epoch 2, batch 95, loss=1.1166990995407104
Epoch 2, batch 96, loss=1.3063130378723145
Epoch 2, batch 97, loss=1.210416316986084
Epoch 2, batch 98, loss=1.375794768333435
Epoch 2, batch 99, loss=1.3649972677230835
Epoch 2, batch 100, loss=1.350482702255249
Epoch 2, batch 101, loss=1.2463151216506958
Epoch 2, batch 102, loss=0.9772371649742126
Epoch 2, batch 103, loss=1.1396962404251099
Epoch 2, batch 104, loss=1.9359244108200073
Epoch 2, batch 105, loss=1.3703335523605347
Epoch 2, batch 106, loss=1.0559245347976685
Epoch 2, batch 107, loss=1.5184106826782227
Epoch 2, batch 108, loss=1.2012660503387451
Epoch 2, batch 109, loss=1.2620266675949097
Epoch 2, batch 110, loss=1.2040886878967285
Epoch 2, batch 111, loss=1.3257968425750732
Epoch 2, batch 112, loss=1.2650728225708008
Epoch 2, batch 113, loss=1.2068731784820557
Epoch 2, batch 114, loss=0.9999380111694336
Epoch 2, batch 115, loss=1.3422636985778809
Epoch 2, batch 116, loss=1.1956233978271484
Epoch 2, batch 117, loss=1.4894341230392456
Epoch 2, batch 118, loss=1.396196722984314
Epoch 2, batch 119, loss=1.321582317352295
Epoch 2, batch 120, loss=1.2376607656478882
Epoch 2, batch 121, loss=1.219282627105713
Epoch 2, batch 122, loss=1.3822462558746338
Epoch 2, batch 123, loss=1.7811684608459473
Epoch 2, batch 124, loss=1.5336041450500488
Epoch 2, batch 125, loss=1.3347238302230835
Epoch 2, batch 126, loss=1.5220550298690796
Epoch 2, batch 127, loss=1.3692107200622559
Epoch 2, batch 128, loss=1.2624530792236328
Epoch 2, batch 129, loss=1.6422827243804932
Epoch 2, batch 130, loss=1.2228244543075562
Epoch 2, batch 131, loss=1.4968678951263428
Epoch 2, batch 132, loss=1.2602953910827637
Epoch 2, batch 133, loss=1.3943004608154297
Epoch 2, batch 134, loss=1.089203953742981
Epoch 2, batch 135, loss=1.0527667999267578
Epoch 2, batch 136, loss=1.388917326927185
Epoch 2, batch 137, loss=1.4031846523284912
Epoch 2, batch 138, loss=1.5561749935150146
Epoch 2, batch 139, loss=1.0078980922698975
Epoch 2, batch 140, loss=1.3134137392044067
Epoch 2, batch 141, loss=1.3618767261505127
Epoch 2, batch 142, loss=1.3125356435775757
Epoch 2, batch 143, loss=1.3065595626831055
Epoch 2, batch 144, loss=1.3446568250656128
Epoch 2, batch 145, loss=1.4538209438323975
Epoch 2, batch 146, loss=1.4520759582519531
Epoch 2, batch 147, loss=1.253058671951294
Epoch 2, batch 148, loss=1.1529030799865723
Epoch 2, batch 149, loss=1.281497836112976
Epoch 2, batch 150, loss=1.3146837949752808
Epoch 2, batch 151, loss=1.2577729225158691
Epoch 2, batch 152, loss=1.3465970754623413
Epoch 2, batch 153, loss=1.2838160991668701
Epoch 2, batch 154, loss=1.3620061874389648
Epoch 2, batch 155, loss=1.4119867086410522
Epoch 2, batch 156, loss=1.1213104724884033
Epoch 2, batch 157, loss=1.4094603061676025
Epoch 2, batch 158, loss=1.449558138847351
Epoch 2, batch 159, loss=1.326785922050476
Epoch 2, batch 160, loss=1.511073112487793
Epoch 2, batch 161, loss=0.8906823992729187
Epoch 2, batch 162, loss=1.2935991287231445
Epoch 2, batch 163, loss=1.4640812873840332
Epoch 2, batch 164, loss=1.4608428478240967
Epoch 2, batch 165, loss=1.335655927658081
Epoch 2, batch 166, loss=1.3173249959945679
Epoch 2, batch 167, loss=1.1669564247131348
Epoch 2, batch 168, loss=1.22819983959198
Epoch 2, batch 169, loss=1.2222568988800049
Epoch 2, batch 170, loss=1.1215503215789795
Epoch 2, batch 171, loss=1.5336874723434448
Epoch 2, batch 172, loss=1.1337040662765503
Epoch 2, batch 173, loss=1.1074308156967163
Epoch 2, batch 174, loss=1.4193811416625977
Epoch 2, batch 175, loss=1.320225477218628
Epoch 2, batch 176, loss=1.1103501319885254
Epoch 2, batch 177, loss=1.3247017860412598
Epoch 2, batch 178, loss=1.3432464599609375
Epoch 2, batch 179, loss=1.3669707775115967
Epoch 2, batch 180, loss=1.293192744255066
Epoch 2, batch 181, loss=1.190143346786499
Epoch 2, batch 182, loss=1.3661112785339355
Epoch 2, batch 183, loss=1.4454587697982788
Epoch 2, batch 184, loss=1.1846520900726318
Epoch 2, batch 185, loss=1.4084630012512207
Epoch 2, batch 186, loss=1.0850694179534912
Epoch 2, batch 187, loss=1.3291391134262085
Epoch 2, batch 188, loss=1.2405483722686768
Epoch 2, batch 189, loss=1.3445770740509033
Epoch 2, batch 190, loss=1.6120669841766357
Epoch 2, batch 191, loss=1.1478934288024902
Epoch 2, batch 192, loss=1.342261552810669
Epoch 2, batch 193, loss=1.3963227272033691
Epoch 2, batch 194, loss=0.9940181970596313
Epoch 2, batch 195, loss=1.3057326078414917
Epoch 2, batch 196, loss=1.2825978994369507
Epoch 2, batch 197, loss=1.223738431930542
Epoch 2, batch 198, loss=1.117410659790039
Epoch 2, batch 199, loss=1.143477201461792
Epoch 2, batch 200, loss=1.2568824291229248
Epoch 2, batch 201, loss=1.1141726970672607
Epoch 2, batch 202, loss=1.1758434772491455
Epoch 2, batch 203, loss=1.2622451782226562
Epoch 2, batch 204, loss=1.37200927734375
Epoch 2, batch 205, loss=1.0681188106536865
Epoch 2, batch 206, loss=1.3988285064697266
Epoch 2, batch 207, loss=1.4124107360839844
Epoch 2, batch 208, loss=1.366847038269043
Epoch 2, batch 209, loss=1.2426851987838745
Epoch 2, batch 210, loss=1.0059301853179932
Epoch 2, batch 211, loss=1.2693061828613281
Epoch 2, batch 212, loss=1.4251928329467773
Epoch 2, batch 213, loss=1.1647961139678955
Epoch 2, batch 214, loss=1.114051103591919
Epoch 2, batch 215, loss=1.1284106969833374
Epoch 2, batch 216, loss=1.2665010690689087
Epoch 2, batch 217, loss=1.0032234191894531
Epoch 2, batch 218, loss=1.444685935974121
Epoch 2, batch 219, loss=1.513763189315796
Epoch 2, batch 220, loss=1.1730636358261108
Epoch 2, batch 221, loss=1.1990547180175781
Epoch 2, batch 222, loss=1.2444310188293457
Epoch 2, batch 223, loss=1.6235241889953613
Epoch 2, batch 224, loss=1.2935463190078735
Epoch 2, batch 225, loss=1.2301340103149414
Epoch 2, batch 226, loss=1.186576008796692
Epoch 2, batch 227, loss=1.4076004028320312
Epoch 2, batch 228, loss=1.5007919073104858
Epoch 2, batch 229, loss=1.4231557846069336
Epoch 2, batch 230, loss=1.2463974952697754
Epoch 2, batch 231, loss=1.463022232055664
Epoch 2, batch 232, loss=1.4309848546981812
Epoch 2, batch 233, loss=1.6064598560333252
Epoch 2, batch 234, loss=1.093253254890442
Epoch 2, batch 235, loss=1.1514050960540771
Epoch 2, batch 236, loss=1.4007362127304077
Epoch 2, batch 237, loss=1.3027458190917969
Epoch 2, batch 238, loss=1.288118839263916
Epoch 2, batch 239, loss=1.1198148727416992
Epoch 2, batch 240, loss=1.3450392484664917
Epoch 2, batch 241, loss=1.0214006900787354
Epoch 2, batch 242, loss=1.2780866622924805
Epoch 2, batch 243, loss=1.3729990720748901
Epoch 2, batch 244, loss=1.1708440780639648
Epoch 2, batch 245, loss=1.389715552330017
Epoch 2, batch 246, loss=1.4632270336151123
Epoch 2, batch 247, loss=1.2077574729919434
Epoch 2, batch 248, loss=1.3548449277877808
Epoch 2, batch 249, loss=1.6581672430038452
Epoch 2, batch 250, loss=1.3899824619293213
Epoch 2, batch 251, loss=1.2472341060638428
Epoch 2, batch 252, loss=1.1611666679382324
Epoch 2, batch 253, loss=1.4890340566635132
Epoch 2, batch 254, loss=1.4147199392318726
Epoch 2, batch 255, loss=1.0459001064300537
Epoch 2, batch 256, loss=1.257376790046692
Epoch 2, batch 257, loss=0.9048200845718384
Epoch 2, batch 258, loss=1.1429784297943115
Epoch 2, batch 259, loss=1.412655234336853
Epoch 2, batch 260, loss=1.4623130559921265
Epoch 2, batch 261, loss=1.012390375137329
Epoch 2, batch 262, loss=1.239771842956543
Epoch 2, batch 263, loss=1.117753505706787
Epoch 2, batch 264, loss=1.1561155319213867
Epoch 2, batch 265, loss=1.308522343635559
Epoch 2, batch 266, loss=1.4655132293701172
Epoch 2, batch 267, loss=1.4046214818954468
Epoch 2, batch 268, loss=1.0889815092086792
Epoch 2, batch 269, loss=1.116310954093933
Epoch 2, batch 270, loss=1.0522716045379639
Epoch 2, batch 271, loss=1.0897409915924072
Epoch 2, batch 272, loss=1.490979552268982
Epoch 2, batch 273, loss=1.219817876815796
Epoch 2, batch 274, loss=1.0819518566131592
Epoch 2, batch 275, loss=1.5028557777404785
Epoch 2, batch 276, loss=1.2661328315734863
Epoch 2, batch 277, loss=1.1625862121582031
Epoch 2, batch 278, loss=1.233884334564209
Epoch 2, batch 279, loss=1.221625804901123
Epoch 2, batch 280, loss=1.4082839488983154
Epoch 2, batch 281, loss=1.259887456893921
Epoch 2, batch 282, loss=1.2300493717193604
Epoch 2, batch 283, loss=1.2148809432983398
Epoch 2, batch 284, loss=1.3900861740112305
Epoch 2, batch 285, loss=1.4229750633239746
Epoch 2, batch 286, loss=1.422299861907959
Epoch 2, batch 287, loss=1.5784410238265991
Epoch 2, batch 288, loss=1.0898112058639526
Epoch 2, batch 289, loss=1.078117847442627
Epoch 2, batch 290, loss=0.9820903539657593
Epoch 2, batch 291, loss=1.3440227508544922
Epoch 2, batch 292, loss=1.2768423557281494
Epoch 2, batch 293, loss=1.2835355997085571
Epoch 2, batch 294, loss=1.426039695739746
Epoch 2, batch 295, loss=1.2654212713241577
Epoch 2, batch 296, loss=1.4452383518218994
Epoch 2, batch 297, loss=1.5436972379684448
Epoch 2, batch 298, loss=1.2416471242904663
Epoch 2, batch 299, loss=1.2031643390655518
Epoch 2, batch 300, loss=1.4019386768341064
Epoch 2, batch 301, loss=1.4951753616333008
Epoch 2, batch 302, loss=1.015766978263855
Epoch 2, batch 303, loss=1.034888505935669
Epoch 2, batch 304, loss=1.6000374555587769
Epoch 2, batch 305, loss=1.3287749290466309
Epoch 2, batch 306, loss=1.592644453048706
Epoch 2, batch 307, loss=1.1599140167236328
Epoch 2, batch 308, loss=1.350746512413025
Epoch 2, batch 309, loss=1.0070688724517822
Epoch 2, batch 310, loss=1.3318507671356201
Epoch 2, batch 311, loss=0.9280635118484497
Epoch 2, batch 312, loss=1.1874573230743408
Epoch 2, batch 313, loss=1.202669382095337
Epoch 2, batch 314, loss=1.2347972393035889
Epoch 2, batch 315, loss=1.3277158737182617
Epoch 2, batch 316, loss=1.2284929752349854
Epoch 2, batch 317, loss=1.4167096614837646
Epoch 2, batch 318, loss=0.9781851768493652
Epoch 2, batch 319, loss=1.1876165866851807
Epoch 2, batch 320, loss=1.1665797233581543
Epoch 2, batch 321, loss=1.3397283554077148
Epoch 2, batch 322, loss=1.4267513751983643
Epoch 2, batch 323, loss=1.1826889514923096
Epoch 2, batch 324, loss=1.5591243505477905
Epoch 2, batch 325, loss=1.2349491119384766
Epoch 2, batch 326, loss=1.3007142543792725
Epoch 2, batch 327, loss=1.4276814460754395
Epoch 2, batch 328, loss=1.1208988428115845
Epoch 2, batch 329, loss=1.442840576171875
Epoch 2, batch 330, loss=1.6853140592575073
Epoch 2, batch 331, loss=1.0452015399932861
Epoch 2, batch 332, loss=1.163177251815796
Epoch 2, batch 333, loss=1.1433905363082886
Epoch 2, batch 334, loss=1.3795266151428223
Epoch 2, batch 335, loss=1.6645501852035522
Epoch 2, batch 336, loss=1.503441333770752
Epoch 2, batch 337, loss=1.5191335678100586
Epoch 2, batch 338, loss=1.2465232610702515
Epoch 2, batch 339, loss=1.287623405456543
Epoch 2, batch 340, loss=1.4185775518417358
Epoch 2, batch 341, loss=1.3356727361679077
Epoch 2, batch 342, loss=1.2205737829208374
Epoch 2, batch 343, loss=1.1457624435424805
Epoch 2, batch 344, loss=1.2624387741088867
Epoch 2, batch 345, loss=1.4782209396362305
Epoch 2, batch 346, loss=1.0860575437545776
Epoch 2, batch 347, loss=1.2076594829559326
Epoch 2, batch 348, loss=1.230079174041748
Epoch 2, batch 349, loss=1.0818943977355957
Epoch 2, batch 350, loss=1.2202603816986084
Epoch 2, batch 351, loss=1.2004568576812744
Epoch 2, batch 352, loss=1.4806418418884277
Epoch 2, batch 353, loss=1.2887980937957764
Epoch 2, batch 354, loss=1.1401407718658447
Epoch 2, batch 355, loss=1.1875662803649902
Epoch 2, batch 356, loss=1.5267819166183472
Epoch 2, batch 357, loss=0.9816668033599854
Epoch 2, batch 358, loss=1.3624905347824097
Epoch 2, batch 359, loss=1.3124843835830688
Epoch 2, batch 360, loss=1.4978950023651123
Epoch 2, batch 361, loss=1.3637285232543945
Epoch 2, batch 362, loss=1.3504465818405151
Epoch 2, batch 363, loss=1.1524049043655396
Epoch 2, batch 364, loss=1.6504411697387695
Epoch 2, batch 365, loss=1.080612301826477
Epoch 2, batch 366, loss=0.9105633497238159
Epoch 2, batch 367, loss=1.035955786705017
Epoch 2, batch 368, loss=1.2876625061035156
Epoch 2, batch 369, loss=1.2555763721466064
Epoch 2, batch 370, loss=1.352606177330017
Epoch 2, batch 371, loss=1.591225504875183
Epoch 2, batch 372, loss=1.2533588409423828
Epoch 2, batch 373, loss=1.160947561264038
Epoch 2, batch 374, loss=1.2884867191314697
Epoch 2, batch 375, loss=1.3948519229888916
Epoch 2, batch 376, loss=1.1058895587921143
Epoch 2, batch 377, loss=1.393225073814392
Epoch 2, batch 378, loss=1.4132039546966553
Epoch 2, batch 379, loss=1.206364393234253
Epoch 2, batch 380, loss=1.3239896297454834
Epoch 2, batch 381, loss=1.4877278804779053
Epoch 2, batch 382, loss=1.4381859302520752
Epoch 2, batch 383, loss=1.4089001417160034
Epoch 2, batch 384, loss=1.5917285680770874
Epoch 2, batch 385, loss=1.439316749572754
Epoch 2, batch 386, loss=1.23496413230896
Epoch 2, batch 387, loss=1.3708661794662476
Epoch 2, batch 388, loss=1.4082340002059937
Epoch 2, batch 389, loss=1.2496721744537354
Epoch 2, batch 390, loss=1.2362796068191528
Epoch 2, batch 391, loss=1.5744314193725586
Epoch 2, batch 392, loss=1.3301681280136108
Epoch 2, batch 393, loss=1.316656231880188
Epoch 2, batch 394, loss=1.4174587726593018
Epoch 2, batch 395, loss=1.4350078105926514
Epoch 2, batch 396, loss=1.2775497436523438
Epoch 2, batch 397, loss=1.7265069484710693
Epoch 2, batch 398, loss=1.19319748878479
Epoch 2, batch 399, loss=1.2997578382492065
Epoch 2, batch 400, loss=1.1569654941558838
Epoch 2, batch 401, loss=1.629677653312683
Epoch 2, batch 402, loss=1.584308385848999
Epoch 2, batch 403, loss=1.4261491298675537
Epoch 2, batch 404, loss=1.1767395734786987
Epoch 2, batch 405, loss=1.128775715827942
Epoch 2, batch 406, loss=1.2453374862670898
Epoch 2, batch 407, loss=1.5112266540527344
Epoch 2, batch 408, loss=1.469858169555664
Epoch 2, batch 409, loss=1.4704997539520264
Epoch 2, batch 410, loss=1.0579674243927002
Epoch 2, batch 411, loss=1.2413338422775269
Epoch 2, batch 412, loss=1.5770108699798584
Epoch 2, batch 413, loss=1.3144519329071045
Epoch 2, batch 414, loss=1.2877857685089111
Epoch 2, batch 415, loss=1.4079393148422241
Epoch 2, batch 416, loss=1.338782787322998
Epoch 2, batch 417, loss=1.2218620777130127
Epoch 2, batch 418, loss=1.2205675840377808
Epoch 2, batch 419, loss=1.419777274131775
Epoch 2, batch 420, loss=1.1434326171875
Epoch 2, batch 421, loss=1.4423799514770508
Epoch 2, batch 422, loss=1.423283338546753
Epoch 2, batch 423, loss=1.1849732398986816
Epoch 2, batch 424, loss=1.2670669555664062
Epoch 2, batch 425, loss=1.015232801437378
Epoch 2, batch 426, loss=1.2495245933532715
Epoch 2, batch 427, loss=1.211592435836792
Epoch 2, batch 428, loss=1.1165978908538818
Epoch 2, batch 429, loss=1.4988324642181396
Epoch 2, batch 430, loss=1.1434544324874878
Epoch 2, batch 431, loss=1.4064185619354248
Epoch 2, batch 432, loss=1.3906663656234741
Epoch 2, batch 433, loss=1.3550304174423218
Epoch 2, batch 434, loss=1.3467553853988647
Epoch 2, batch 435, loss=1.387801170349121
Epoch 2, batch 436, loss=1.1154844760894775
Epoch 2, batch 437, loss=1.289478063583374
Epoch 2, batch 438, loss=1.226125717163086
Epoch 2, batch 439, loss=1.1292613744735718
Epoch 2, batch 440, loss=1.293450117111206
Epoch 2, batch 441, loss=1.2567895650863647
Epoch 2, batch 442, loss=1.0856354236602783
Epoch 2, batch 443, loss=1.239619255065918
Epoch 2, batch 444, loss=1.2567784786224365
Epoch 2, batch 445, loss=1.2785718441009521
Epoch 2, batch 446, loss=1.0949252843856812
Epoch 2, batch 447, loss=1.3475091457366943
Epoch 2, batch 448, loss=1.2281242609024048
Epoch 2, batch 449, loss=1.4081380367279053
Epoch 2, batch 450, loss=1.3215121030807495
Epoch 2, batch 451, loss=1.0612362623214722
Epoch 2, batch 452, loss=1.4247007369995117
Epoch 2, batch 453, loss=1.368187665939331
Epoch 2, batch 454, loss=1.2382653951644897
Epoch 2, batch 455, loss=1.1477041244506836
Epoch 2, batch 456, loss=1.2682812213897705
Epoch 2, batch 457, loss=1.3505438566207886
Epoch 2, batch 458, loss=0.9243570566177368
Epoch 2, batch 459, loss=1.2477707862854004
Epoch 2, batch 460, loss=1.0739251375198364
Epoch 2, batch 461, loss=1.3759434223175049
Epoch 2, batch 462, loss=1.3158597946166992
Epoch 2, batch 463, loss=1.4742205142974854
Epoch 2, batch 464, loss=1.1389490365982056
Epoch 2, batch 465, loss=1.4114480018615723
Epoch 2, batch 466, loss=1.283931016921997
Epoch 2, batch 467, loss=1.4870790243148804
Epoch 2, batch 468, loss=1.232031226158142
Epoch 2, batch 469, loss=1.3641459941864014
Epoch 2, batch 470, loss=1.170750379562378
Epoch 2, batch 471, loss=1.1190125942230225
Epoch 2, batch 472, loss=1.0657296180725098
Epoch 2, batch 473, loss=1.2239556312561035
Epoch 2, batch 474, loss=1.184558629989624
Epoch 2, batch 475, loss=1.3019912242889404
Epoch 2, batch 476, loss=1.4352185726165771
Epoch 2, batch 477, loss=1.2533392906188965
Epoch 2, batch 478, loss=1.4326484203338623
Average epoch loss=0.4312265325374018
Epoch 3, batch 0, loss=0.8288342356681824
Epoch 3, batch 1, loss=1.6797847747802734
Epoch 3, batch 2, loss=1.4573562145233154
Epoch 3, batch 3, loss=1.21077299118042
Epoch 3, batch 4, loss=1.3662065267562866
Epoch 3, batch 5, loss=1.2130070924758911
Epoch 3, batch 6, loss=1.1852405071258545
Epoch 3, batch 7, loss=1.6698191165924072
Epoch 3, batch 8, loss=1.0832579135894775
Epoch 3, batch 9, loss=1.4663989543914795
Epoch 3, batch 10, loss=1.234269618988037
Epoch 3, batch 11, loss=1.0592237710952759
Epoch 3, batch 12, loss=1.4229919910430908
Epoch 3, batch 13, loss=0.9712259769439697
Epoch 3, batch 14, loss=1.3973636627197266
Epoch 3, batch 15, loss=1.3992598056793213
Epoch 3, batch 16, loss=1.1038644313812256
Epoch 3, batch 17, loss=1.172171950340271
Epoch 3, batch 18, loss=1.169443964958191
Epoch 3, batch 19, loss=1.1470551490783691
Epoch 3, batch 20, loss=1.399492621421814
Epoch 3, batch 21, loss=1.074005126953125
Epoch 3, batch 22, loss=1.4753592014312744
Epoch 3, batch 23, loss=1.2355117797851562
Epoch 3, batch 24, loss=1.1847065687179565
Epoch 3, batch 25, loss=1.0976451635360718
Epoch 3, batch 26, loss=1.1481289863586426
Epoch 3, batch 27, loss=1.3735847473144531
Epoch 3, batch 28, loss=1.3307026624679565
Epoch 3, batch 29, loss=1.23667311668396
Epoch 3, batch 30, loss=1.2597174644470215
Epoch 3, batch 31, loss=1.4457283020019531
Epoch 3, batch 32, loss=1.1007354259490967
Epoch 3, batch 33, loss=1.5374579429626465
Epoch 3, batch 34, loss=1.1863517761230469
Epoch 3, batch 35, loss=1.2795004844665527
Epoch 3, batch 36, loss=1.4229419231414795
Epoch 3, batch 37, loss=1.3050916194915771
Epoch 3, batch 38, loss=1.4702062606811523
Epoch 3, batch 39, loss=1.1680463552474976
Epoch 3, batch 40, loss=1.0126816034317017
Epoch 3, batch 41, loss=1.4143157005310059
Epoch 3, batch 42, loss=1.1319868564605713
Epoch 3, batch 43, loss=1.3113372325897217
Epoch 3, batch 44, loss=1.3437089920043945
Epoch 3, batch 45, loss=1.309185266494751
Epoch 3, batch 46, loss=1.0512964725494385
Epoch 3, batch 47, loss=1.1775447130203247
Epoch 3, batch 48, loss=1.1745212078094482
Epoch 3, batch 49, loss=1.2994238138198853
Epoch 3, batch 50, loss=1.198221206665039
Epoch 3, batch 51, loss=1.2621033191680908
Epoch 3, batch 52, loss=1.478592872619629
Epoch 3, batch 53, loss=1.6191014051437378
Epoch 3, batch 54, loss=1.2384251356124878
Epoch 3, batch 55, loss=1.1697553396224976
Epoch 3, batch 56, loss=1.3162989616394043
Epoch 3, batch 57, loss=1.1521036624908447
Epoch 3, batch 58, loss=1.3531739711761475
Epoch 3, batch 59, loss=1.4512022733688354
Epoch 3, batch 60, loss=1.5314741134643555
Epoch 3, batch 61, loss=1.2463867664337158
Epoch 3, batch 62, loss=1.345857858657837
Epoch 3, batch 63, loss=1.274753451347351
Epoch 3, batch 64, loss=1.4607353210449219
